x,12,-5,15,19.0513478818999,29,-21,10,4,16,12.1090909090909,0,23,19.6981132075472,28,1,2,11,24,16.7102040816327,16.1387755102041,70.2874468971261,58.6501291128696,1.11111111111111,0
g,16,-7,20,20.221098265896,16,-11,20,7,13,14.6206896551724,3,4,13.7352941176471,16,1,1,13,19,15.5753012048193,13.5240963855422,63.7443297285528,75.1771302075772,1.53125,-3
h,23,-6,17,19.9658605974395,22,-2,7,21,27,22.4705882352941,12,11,13.1967213114754,8,16,20,23,19,14.1401869158879,16.3239875389408,82.7809706815734,52.9604526353587,1.73913043478261,1
y,27,-5,25,21.8769230769231,24,-20,2,4,13,10.0983606557377,9,3,17.56,24,9,3,27,25,17.0273348519362,15.4305239179955,55.7669065644117,77.6164714794963,1.63333333333333,-2
l,26,-7,16,19.0983397190294,12,-1,0,3,25,19.2631578947368,23,4,21,1,16,2,26,7,8.63070539419085,17.1410788381742,48.930011535614,93.1668187531207,2,-1
k,11,-4,9,17.4618834080717,32,-13,3,12,28,13.7222222222222,9,23,10.2727272727273,22,23,12,7,14,12.4469696969697,19.3409090909091,49.5199150596878,61.8307506887052,1.08571428571429,3
t,8,-11,17,16.8127705627706,32,-32,29,27,24,15.768,5,17,7.52727272727273,15,25,4,7,6,11.47,11.53,36.0291,50.3491,1.51515151515152,2
i,21,-14,25,19.301652892562,32,-27,9,14,3,11.7230769230769,1,32,12.7840909090909,20,15,0,21,14,11.3422818791946,18.5469798657718,63.1512994910139,87.6303432277826,2.875,0
o,10,-7,13,17.8179723502304,31,-20,9,14,7,8.57746478873239,3,21,21.8985507246377,24,17,0,10,12,14.5384615384615,18.1666666666667,110.325443786982,80.5619658119658,0.857142857142857,1
g,19,-10,22,18.1753958587089,32,-25,2,19,6,12.0613496932515,14,25,12.7094017094017,13,12,11,15,8,15.6256157635468,14.2512315270936,70.6578660001458,49.5280157247204,2,8
s,24,-6,27,18.754593175853,27,-21,25,3,0,17.3333333333333,2,4,10.7241379310345,24,2,0,19,11,18.0763358778626,19.8587786259542,49.4750888642852,95.319751180001,1.32,0
w,20,-5,14,19.1026957637997,30,-30,0,1,4,5.2093023255814,0,12,23.6666666666667,30,3,4,20,6,16.3102040816327,17.4285714285714,75.071120366514,62.7510204081634,0.813953488372093,0
d,18,-7,13,18.3914634146342,32,-17,11,7,6,10.2131147540984,5,28,5.25675675675676,29,7,14,15,17,15.671568627451,19.1372549019608,70.7499759707806,53.9615532487504,1.16216216216216,0
s,21,-9,27,20.9375,20,-8,25,3,19,16.8269230769231,0,16,17.5692307692308,19,0,0,16,14,15.9025,17.0975,60.4179937500001,102.37299375,1.45,-1
b,28,-11,24,19.8020086083214,12,-3,0,4,30,18.304347826087,15,9,15.3673469387755,7,26,1,28,10,11.6636085626911,17.7645259938838,70.5412750516699,61.1341544389268,1.21212121212121,-2
h,16,-4,7,16.4816753926702,32,-23,11,32,0,11.75,16,22,20.7252747252747,0,32,8,10,10,14,19.2173913043478,29.9130434782609,25.3005671077505,1.21621621621622,3
c,20,-5,24,19.7413073713491,18,-5,4,2,29,12.8214285714286,24,6,17,18,25,0,20,17,11.7344262295082,18.3737704918033,61.9458640150497,92.8635743079818,1,-1
q,29,-4,24,20.3458528951487,29,-14,2,3,17,9.13333333333333,1,1,13.3888888888889,29,5,9,29,20,14.174025974026,13.8,43.2450396356889,52.3885714285715,1.47058823529412,-2
w,25,-4,18,21.0341614906832,30,-24,0,9,9,7.73584905660377,0,2,16.8125,30,14,3,25,15,13.7421052631579,15.1710526315789,44.5703324099723,62.7944252077561,0.866666666666667,-2
e,24,-11,23,22.1256544502618,19,-2,1,5,30,17.5,28,6,22.7173913043478,19,26,0,19,23,14.7050997782705,16.2062084257206,54.2123686707539,78.7712253135431,1.53846153846154,-2
k,12,-5,18,18.8392405063291,20,-2,4,1,12,15.0869565217391,16,26,19.7654320987654,20,17,25,9,18,14.8589743589743,18.3333333333333,65.23224852071,62.5128205128205,1.8695652173913,-2
k,20,-3,13,18.5525672371638,25,-14,28,23,29,24.5384615384615,30,5,18.327868852459,12,15,1,14,10,13.2621359223301,18.373786407767,41.9604109718164,80.4864973136017,2.13333333333333,0
j,19,-7,12,17.9268867924528,32,-19,13,17,11,12.4146341463415,3,32,8.46875,22,17,4,18,8,12.0284090909091,19.8579545454545,56.0616929235537,72.7582321797521,1.73684210526316,0
q,15,-7,15,18.7925,26,-15,8,14,5,8.59210526315789,18,15,17.5294117647059,26,32,30,10,13,14.8392857142857,14.4553571428571,44.2777423469388,82.5069355867348,2.10526315789474,2
c,13,-10,19,17.4464692482916,21,-5,4,5,30,14.8888888888889,26,9,17.6212121212121,21,27,0,11,9,11.7808219178082,18.7671232876712,73.7601801463689,119.7402889848,1.68965517241379,0
s,9,-4,16,17.6371986222733,32,-28,9,27,8,12.1361256544503,26,31,12.3666666666667,27,23,5,6,5,17.0588235294117,20.8235294117647,71.035755478662,79.4002306805075,1.38461538461538,6
h,18,-1,6,16.5529905561385,32,-32,1,32,3,8.44354838709677,19,9,18.7708333333333,0,30,7,18,8,11.7183098591549,20,22.1460027772267,38.0845070422535,0.924731182795699,2
z,13,-5,17,18.6218592964824,31,-17,1,11,12,12.3220338983051,0,20,15.7777777777778,30,5,2,8,15,17.6754385964912,18.359649122807,71.7104493690365,77.5899507540782,1.20689655172414,0
o,25,-9,21,23.0057803468208,19,-3,0,3,29,13.9,9,6,18.9333333333333,19,7,3,24,24,15.5148514851485,15.3742574257425,80.2378982452703,75.9490402901675,1.65217391304348,-3
r,30,-13,30,18.6998556998557,8,-2,0,6,7,11.2,2,12,6.03921568627451,2,1,4,30,16,12.4108761329305,9.97280966767377,57.1423590511222,67.3376292658885,0.75,-1
c,14,-7,23,18.7503234152652,16,-2,0,4,29,18.875,24,17,16.8059701492537,8,23,1,13,12,11.8964143426295,16.6135458167331,65.3518198123839,123.336708941128,1.07692307692308,-1
q,32,-6,27,21.8747553816047,17,-2,0,8,18,14.2083333333333,3,1,9,7,7,14,32,17,15.4346978557504,12.6861598440546,56.3081137975978,58.1256758964772,1.2258064516129,-2
d,14,-9,16,18.3470873786408,28,-16,16,13,15,14.2678571428571,1,6,16.84,28,12,0,14,8,13.555,18.98,80.5669750000002,70.4695999999999,1.15384615384615,-1
g,29,-4,24,22.853228962818,12,-2,0,2,17,14.88,5,3,11.1794871794872,12,6,0,29,27,12.8460038986354,15.0506822612086,41.9782345185033,74.2742344273073,1.55172413793103,-3
j,8,-4,13,17.6242840778923,32,-15,12,14,9,13.2266666666667,2,29,10.128,28,8,0,7,18,13.6423841059603,19.635761589404,64.5211174948467,56.3375290557432,2.03571428571429,0
z,20,-6,26,20.2921174652241,29,-14,0,15,18,12.5254237288136,2,8,20.5625,29,2,3,12,27,16.84350132626,16.0583554376658,60.4874445046401,99.4077352264492,0.805555555555556,-2
y,13,-8,15,18.5554202192448,29,-16,0,11,14,9.78723404255319,29,2,14.15,16,9,20,12,7,19.3990147783251,14.5714285714286,57.7570433643137,73.2695285010556,1.14634146341463,-3
t,21,-17,31,18.109693877551,32,-12,2,15,8,6.32307692307692,5,28,3.94871794871795,23,4,10,19,13,16.2333333333333,11.475,43.1372222222223,65.3410416666666,1.23076923076923,0
j,8,-6,15,16.9540983606557,32,-12,24,14,21,18.4492753623188,0,31,8.28787878787879,29,32,1,7,10,12.3302752293578,21.954128440367,37.9459641444323,35.6951435064389,2.12,0
y,11,-5,8,17.3156146179402,29,-14,25,17,23,15.5321100917431,2,2,9.40740740740741,22,11,2,7,7,16.7438016528926,17.4297520661157,51.8269243904104,67.1045693600164,1.15384615384615,4
a,20,-9,23,20.4977777777778,19,-15,23,17,21,20.6461538461538,18,5,15.2068965517241,8,4,10,20,16,16.0830945558739,12.8710601719198,72.4544133463599,78.3759246640011,0.870967741935484,1
v,15,-2,11,19.6490066225166,19,0,1,3,7,15.8421052631579,0,1,17.4,0,4,1,15,9,17.5092936802974,15.7806691449814,77.4543745940491,75.5987341247357,0.964285714285714,-1
o,23,-11,23,20.8419405320814,16,-8,1,5,29,12.2142857142857,9,6,18.5769230769231,16,4,1,20,17,14.2935064935065,15.4493506493506,94.3943734187889,94.5591229549671,0.892857142857143,-3
i,15,-18,23,17.8309677419355,32,-28,19,18,2,13.1323529411765,1,32,8.65079365079365,14,1,2,12,11,11.9839357429719,20.3373493975903,46.4897017790036,102.850050805632,5.33333333333333,0
o,16,-5,19,19.3328822733424,21,-4,0,1,18,10.7,7,26,19.4871794871795,21,2,25,16,12,15.7649122807018,14.8,90.9798214835333,100.826666666667,1.07407407407407,-2
e,21,-6,19,21.6225490196078,16,-2,0,3,30,15.4827586206897,22,3,19.3157894736842,16,20,1,21,21,12.8155339805825,15.9635922330097,47.310632481855,78.7001307851824,1.23333333333333,-2
k,29,-5,24,21.8664259927798,28,-2,1,23,28,25.2424242424242,29,2,11.275,5,19,17,29,23,13.1404255319149,16.2212765957447,72.5419827976461,56.7467813490267,1.52,0
i,25,-8,29,19.4732824427481,32,-22,11,26,4,9.29333333333333,26,14,16.9113924050633,6,14,1,20,18,11.7560975609756,19.9214092140922,47.4364465595874,86.619839748533,2.66666666666667,0
e,21,-11,29,20.3373860182371,14,-2,0,2,28,14.047619047619,27,9,17.4428571428571,14,21,0,21,16,13.5546448087432,16.6311475409836,75.0721505568993,96.7847128907998,1.18181818181818,-2
n,19,-4,16,18.8816120906801,24,-14,4,15,1,12.3518518518519,27,1,10.4545454545455,0,6,0,16,6,15.4260869565217,18.9434782608696,61.7662759924386,66.8533270321361,0.684210526315789,1
z,17,-8,22,19.4615384615385,17,-16,16,17,15,18.0487804878049,24,12,23.953488372093,4,26,3,14,10,13.2650176678446,16.4982332155478,56.4492002647057,97.2181947583313,1.11363636363636,-1
t,26,-3,9,16.5445960125918,32,-25,24,24,23,22.3939393939394,16,9,18.5,7,16,2,23,5,7.56338028169014,16.9295774647887,6.41499702439992,54.8541955961119,0.92,1
h,25,-4,11,18.2271105826397,32,-29,1,28,0,8.38271604938272,25,5,14.8867924528302,4,14,30,25,9,10.103825136612,18.3770491803279,59.0220072262534,59.6447191615158,1.17647058823529,1
g,11,-6,12,17.9083526682135,31,-13,3,12,13,14.24,0,5,15.90625,31,8,6,9,14,16.9320987654321,14.4876543209877,50.6435375704923,68.2745389422344,1.60714285714286,2
k,17,-6,17,19.0518806744488,32,-19,6,13,4,8.6734693877551,12,21,13.1363636363636,20,31,26,17,15,12.6086956521739,18.2529644268775,45.9773156899811,58.5367995125685,1.96,1
n,24,-4,17,19.4724832214765,18,-1,2,15,28,23.84,26,4,19.6756756756757,5,11,13,24,15,10.4910394265233,18.8924731182796,57.5330738299867,65.7805526650479,0.944444444444444,-1
x,11,-3,9,18.1588235294118,29,-26,28,28,29,22.1754385964912,31,3,14.7142857142857,27,31,1,8,18,16.7241379310345,14.8390804597701,47.3147047166073,67.399392257894,1.36363636363636,0
r,11,-5,14,17.0561056105611,32,-15,7,5,13,9.06818181818182,0,31,5.94505494505495,31,16,2,9,9,13.4695652173913,13.5739130434783,86.0925519848771,50.6967107750473,1.08571428571429,1
v,11,-3,9,18.036214953271,31,-15,3,1,30,7.5625,0,2,16.0666666666667,31,13,0,11,28,11.0714285714286,17.4226190476191,67.2091836734694,64.7797264739229,0.8125,0
s,21,-6,16,19.6258411843876,29,-11,0,3,30,14.3725490196078,1,9,14.1896551724138,29,16,28,15,14,14.576512455516,17.6583629893238,34.9345373032257,80.744494117349,1.19230769230769,0
d,20,-8,23,20.7898894154818,28,-6,4,2,3,12.0571428571429,2,17,23.0217391304348,28,8,0,20,24,16.1048593350384,18.7800511508952,71.0861912206225,61.6958680280741,1.71875,-3
t,9,-6,11,17.5873015873016,32,-5,2,4,30,12.5897435897436,0,32,8.75,29,0,3,8,19,13.5140845070422,16.4014084507042,69.5174072604642,74.9867585796469,1.19230769230769,0
u,25,-8,29,20.6833602584814,24,-15,5,11,29,14.8478260869565,24,1,19.8076923076923,24,24,12,25,19,14.9456790123457,18.9851851851852,70.6093949093128,70.878792866941,0.916666666666667,0
x,9,-3,8,17.9953542392567,25,-21,24,16,22,16.4444444444444,29,1,13.6666666666667,24,24,7,8,13,17.5521472392638,15.0429447852761,60.3086303586886,79.0595054386691,0.888888888888889,0
e,14,-9,17,19.5026737967914,21,-4,1,4,30,12.6666666666667,21,15,15.7236842105263,21,19,1,13,14,13.2789855072464,17.8949275362318,65.8895583910942,86.7027278932997,1.32352941176471,0
c,21,-7,23,20.322962962963,17,-5,0,3,27,15.0645161290323,3,16,15.2352941176471,17,1,1,21,20,12.5816618911175,15.6790830945559,69.7161107051666,107.467212912866,1.5,-2
t,19,-11,30,18.3548795944233,19,-8,10,2,0,12.0555555555556,14,10,15.7142857142857,17,15,0,14,17,10.6595744680851,16.3106382978723,52.8713444997737,53.3715889542779,1.55,-1
x,11,-6,11,18.9110275689223,23,-18,3,2,8,9.63414634146341,29,31,23.3584905660377,23,24,17,11,18,14.9778761061947,15.3495575221239,59.1897760200485,67.0857741404965,0.91304347826087,0
i,7,-4,8,16.3461139896373,32,-20,16,2,1,16.9166666666667,0,32,11.4090909090909,29,15,28,7,10,8.61016949152543,21.8983050847458,76.4751508187302,81.7523700086182,1.52173913043478,0
c,14,-6,18,17.3573844419391,32,-24,6,17,3,9.015625,27,18,14.9753086419753,19,29,0,14,10,10.6131386861314,20.5255474452555,75.7408492727369,98.2055517076029,1.66666666666667,0
i,10,-6,7,17.7004555808656,32,-17,8,6,4,11.1020408163265,4,32,8.6875,20,23,19,10,17,10.8082191780822,16.945205479452,61.6207543629198,82.3531619440795,2.23529411764706,0
i,12,-2,5,16.5745798319328,32,-8,10,14,30,19.6756756756757,0,32,12.1785714285714,31,21,16,12,6,21.5,20.2222222222222,8.16666666666666,45.5617283950617,1.36111111111111,1
g,18,-8,17,18.0648259303721,32,-25,26,26,4,16.25,14,19,10.0462962962963,22,18,2,18,7,21.4816753926701,21.413612565445,60.2391930045776,58.4519612949206,1.6,1
x,14,-4,13,18.2303980699638,32,-23,3,25,0,12.6464646464646,31,28,18.4330708661417,7,28,30,12,15,13.3589743589743,16.4051282051282,44.0352399737015,46.0563839579224,1.2,2
e,19,-8,18,19.6070941336971,17,-3,1,3,30,16.0967741935484,28,8,19.7627118644068,12,24,0,19,11,13.2886597938144,15.274914089347,63.6692528430227,100.975968635231,1.06451612903226,-2
p,10,-7,11,18.2821428571429,26,-6,2,1,4,9.9,4,12,15.7073170731707,26,3,20,10,13,14.3913043478261,13.9565217391304,84.2055765595462,84.67202268431,1.36111111111111,0
v,14,-2,13,19.4063324538259,9,-1,4,1,1,15.0666666666667,4,2,8.28301886792453,0,4,1,14,24,13.6052631578947,16.6315789473684,79.4494459833794,55.804115552038,0.928571428571429,-2
a,21,-7,22,21.4645799011532,24,-8,1,15,29,14.6818181818182,27,2,19.3793103448276,24,25,17,18,18,15.4388489208633,15.9184652278178,83.8337905215397,88.4010259418365,0.931034482758621,-3
b,14,-10,20,18.3383084577114,32,-22,12,10,11,12.5648148148148,19,27,14.0660377358491,27,18,1,13,8,14.5227272727273,19.5,74.4494834710744,75.0409090909091,2.04545454545455,9
y,16,-5,16,19.0165605095541,27,-14,4,14,2,11.5454545454545,15,4,12.9818181818182,15,28,30,12,15,14.7949790794979,17.4644351464435,45.3596400623238,60.3575217520702,1.13888888888889,1
i,14,-11,11,17.1006564551422,32,-25,13,23,12,10.6304347826087,0,32,8.11111111111111,19,23,18,14,8,9.39090909090909,16.8727272727273,85.8199173553719,102.201983471074,1.94444444444444,0
y,29,-8,27,21.8435251798561,14,-2,24,4,17,18.56,8,3,10.5952380952381,2,14,6,29,23,13.698717948718,15.3482905982906,56.6549556213017,65.9278389582876,1.35714285714286,-1
u,28,-4,17,19.9037656903766,30,-27,0,1,3,3.53846153846154,0,2,15.2222222222222,30,25,23,26,13,15.3029315960912,18.8566775244299,128.302369255907,63.8231068764656,1.19047619047619,-5
b,22,-8,29,20.230303030303,26,-14,6,12,4,10.4745762711864,20,3,16.8222222222222,23,16,4,22,16,15.8434065934066,18.2307692307693,65.7694345489675,65.6885038038883,1.61111111111111,-2
r,26,-3,17,20.2017045454545,17,-10,3,1,10,11.3461538461538,5,11,13.5277777777778,17,9,19,26,15,12.734375,13.7125,75.313818359375,66.60484375,1.25,-1
j,6,-2,8,16.7675906183369,32,-12,10,3,2,15.3076923076923,0,30,8.67142857142857,31,21,5,6,9,12.1976744186047,21.0116279069767,54.7399945916712,54.8487020010817,1.54838709677419,0
j,11,-6,13,18.0510688836104,32,-13,4,31,25,16.6538461538462,2,31,14.5871559633028,27,30,26,11,18,13.4175824175824,15.7472527472527,55.6278227267238,46.5844704745804,1.92592592592593,0
x,14,-4,10,17.4247191011236,32,-19,3,16,26,15.8461538461538,0,32,11.508064516129,31,30,20,14,11,10.5149253731343,13.0522388059701,43.9363443974159,36.915181554912,1.02777777777778,2
w,22,-3,9,18.0373395565928,26,-12,4,14,17,13.9189189189189,3,10,17.8409090909091,26,28,6,18,6,15.9281437125749,16.251497005988,60.1984294883288,69.0624977589731,0.482758620689655,4
w,23,-5,16,19.1083550913838,30,-24,1,2,3,3.91428571428571,1,6,18,30,13,0,23,17,11.1201550387597,18.7170542635658,69.4080433868156,58.6524998497686,0.966666666666667,-4
b,9,-5,12,17.7017142857143,20,-2,6,1,27,14.0434782608696,11,9,13.3673469387755,20,12,0,7,14,12.3288590604027,18.1208053691275,69.6972208459078,73.4216476735282,0.9375,-1
h,17,-4,9,16.9534127843987,32,-28,9,29,11,11.5426356589147,0,13,15.3333333333333,7,32,11,15,7,7.44554455445545,19.4257425742574,18.5638662876189,89.7692383099696,1.38095238095238,3
x,11,-2,10,18.7757125154895,30,-28,1,12,24,10.7462686567164,1,3,12.9230769230769,30,2,6,11,24,15.6958525345622,15.0184331797235,55.0042685128161,63.050351462125,1.2258064516129,-1
r,23,-4,19,18.5566750629723,11,-2,0,11,12,11.5555555555556,5,10,10.5135135135135,9,3,5,23,10,13.3173913043478,10.9521739130435,45.4601323251418,67.9846691871454,0.791666666666667,-1
v,23,-6,13,18.1660735468565,19,-10,4,8,18,11.9655172413793,4,14,11.32,19,20,5,15,8,12.4254143646409,14.3646408839779,38.9074204084125,89.6902414456213,0.9375,1
g,20,-7,22,20.6246290801187,22,-3,0,14,16,15.54,12,3,13.3333333333333,11,20,11,18,16,17.7828571428571,14.3742857142857,66.8842775510206,83.525624489796,1.88461538461538,-4
b,18,-7,18,20.5342066957787,28,-2,2,7,27,15.8571428571429,1,3,18.9375,28,1,6,14,25,18.9614243323442,16.6795252225519,58.1023694846304,69.7904709912036,1.14705882352941,-2
r,13,-3,14,17.9389671361502,32,-21,24,32,20,18.8472222222222,6,12,13.84375,15,31,9,9,15,13.7267441860465,10.0290697674418,57.4195173066523,63.4235735532722,0.897435897435897,1
e,19,-8,16,19.9859943977591,21,-6,17,5,20,15.2820512820513,4,5,20.2222222222222,21,2,7,19,15,16.7935483870968,15.1451612903226,52.4218938605619,80.6595733610822,0.878787878787879,-2
m,24,-5,22,21.2242524916944,16,-8,3,11,28,15.5,3,11,20.8,16,6,9,22,18,15.0592417061611,12.978672985782,84.2595235956066,58.0303508456683,0.71875,-4
l,25,-5,14,18.7925465838509,13,-1,0,2,25,18.2142857142857,19,3,17.6222222222222,1,17,4,25,11,10.4246575342466,17.4474885844749,59.6963783073748,95.4801192635684,1.5,-1
n,28,-5,19,21.452188006483,18,-11,3,1,10,7.8,15,19,22.1875,18,11,22,28,22,14.5823095823096,14.3931203931204,96.2727091621439,64.3515988626554,1.04166666666667,-1
z,24,-10,29,21.0860420650096,23,-20,0,13,8,8.31578947368421,22,6,21.3396226415094,23,21,0,17,26,13.9960079840319,16.0159680638722,53.8602635049264,101.065613284409,0.967741935483871,-1
b,16,-7,22,19.4564032697548,12,-3,5,2,30,13.1904761904762,12,7,14.8846153846154,12,12,18,16,12,12.1344827586207,17.4344827586207,67.8267419738407,62.9836385255648,1,-2
a,17,-6,19,18.7537878787879,25,-19,19,19,16,18.037037037037,28,14,12.2352941176471,18,23,1,15,13,15.2241379310345,18.7672413793103,62.6049346016648,78.7130648038051,1.04,1
r,11,-3,7,16.7630736392743,32,-20,13,32,0,9.22972972972973,13,3,13.1333333333333,0,32,6,11,13,18.4712643678161,21.0689655172414,30.0882547232131,33.3515655965121,1.25641025641026,0
m,28,-3,17,20.7088989441931,14,-7,3,1,16,7.82352941176471,7,25,20.0425531914894,14,15,12,28,17,14.8947368421053,15.5512465373961,96.4653739612187,59.0451577259229,0.783783783783784,-2
k,30,-8,20,23.0195694716243,28,-1,22,24,29,28,28,2,10.2391304347826,0,22,0,30,26,11.5224171539961,15.2651072124756,65.8869243717916,71.9102249885054,1.5,-1
b,13,-9,18,17.9557416267943,32,-19,9,6,5,10.7636363636364,19,28,16.0254777070064,27,18,25,9,16,12.6382978723404,20.2393617021277,79.4223630602082,68.1288761883205,1.61538461538462,4
v,10,-2,8,16.2117163412127,32,-32,30,15,25,22.325,11,19,16.9523809523809,17,21,12,10,5,18.0196078431373,15.9411764705882,19.4309880815071,23.4671280276817,0.796875,2
r,31,-7,27,19.4820659971306,9,-2,1,7,9,7.70588235294118,6,9,10.7674418604651,6,4,6,31,15,13.3730886850153,11.8103975535168,54.246125934031,54.863133481095,0.794117647058823,-1
w,26,-4,23,21.4966555183946,9,-3,0,1,4,14.7142857142857,0,13,23.2173913043478,3,9,1,26,11,14.4600938967136,16.0845070422535,92.4925389583196,71.969384381406,0.970588235294118,-1
p,16,-10,25,19.8603667136812,19,-3,0,5,19,16.2941176470588,4,4,13.0263157894737,9,1,6,13,11,14.679365079365,12.3206349206349,69.4368757873521,84.2495742000504,1.48,0
x,7,-5,10,17.3903803131991,32,-32,30,31,29,20.5287958115183,24,32,9.56969696969697,5,22,4,6,5,16.8923076923077,14.7692307692307,54.5730177514793,46.5467455621302,1.07407407407407,8
