a,17,-6,18,18.7568922306,11,-3,0,3,30,14.9047619048,24,13,14.4157303371,11,16,0,14,11,11.7212389381,17.982300885,65.3957435978,77.2209256794,0.7948717949,0
a,19,-9,21,19.3447820343,22,-3,0,10,30,19.3636363636,27,2,18,11,12,0,18,10,13.0711610487,16.329588015,75.1522394759,99.1497987067,0.9285714286,-2
a,24,-9,23,20.7519379845,15,-3,0,1,23,8.7777777778,27,19,21.1454545455,15,17,1,22,18,14.4248021108,16.6675461741,72.1810207392,85.5728517624,0.8484848485,-3
a,22,-5,14,18.7410604192,16,-3,3,2,30,9.7619047619,30,1,13.5882352941,16,25,19,14,12,15.1784037559,15.779342723,103.3860124755,100.0592915868,1.2222222222,0
a,23,-6,17,21.1330203443,29,-5,3,23,30,22.2727272727,30,0,15,13,5,20,23,16,13.1428571429,16.5090909091,64.9692022263,70.0213459268,1.2058823529,-2
a,30,-10,23,21.8406779661,11,-3,0,2,30,12.4117647059,28,2,19.7894736842,11,5,0,30,16,12.6359447005,17.2096774194,57.6646987619,79.8246989743,0.9722222222,-2
a,19,-9,25,20.9188767551,18,-2,0,15,30,20.34375,27,4,21.6875,14,23,15,16,19,14.9321148825,17.2793733681,69.0815534907,94.9846137065,0.75,-3
a,20,-5,19,20.3357245337,10,-3,0,2,29,13.1,26,0,10.0714285714,10,3,28,20,12,15.5351681957,16.752293578,88.6096194671,100.6144825071,0.7567567568,-2
a,26,-9,16,20.5900439239,28,-1,0,21,30,23,30,0,14.8888888889,12,4,0,25,15,13.6627565982,17.284457478,58.5519560375,73.0481162013,1.1428571429,-1
a,24,-9,27,19.9053857351,22,-21,18,22,17,15.6666666667,27,12,21.2325581395,18,19,0,15,16,15.5578635015,17.2522255193,61.6887883137,98.028370418,1,-4
a,25,-7,20,20.1573676681,8,-2,0,1,17,10.0833333333,23,14,23.1025641026,8,17,1,25,13,12.0830769231,16.0615384615,65.5530982249,103.6823668639,0.6333333333,-3
a,25,-7,23,20.8845553822,28,-9,0,17,27,16.693877551,27,1,17.7692307692,21,19,0,25,13,15.4046997389,15.7885117493,71.1599779125,70.8978314666,0.9428571429,-3
a,11,-4,13,18.4661016949,15,-2,0,3,30,14.0909090909,27,21,15.1348314607,15,29,30,11,15,13.9646464646,17.2272727273,79.3775380063,93.1251147842,0.7272727273,1
a,23,-4,19,20.1766381766,28,-8,6,18,28,19.7045454545,28,0,17.5625,14,19,0,23,14,13.7391304348,17.0341614907,63.6648663246,66.9149820609,1,-3
a,15,-9,20,19.061760841,32,-19,30,15,22,20.2898550725,21,24,21.3466666667,18,19,12,12,18,15.3992395437,13.3726235741,68.4603796498,55.0626725845,1.1481481481,-2
a,24,-6,23,18.847826087,10,-2,1,2,29,14.5294117647,25,1,18.3703703704,10,19,1,24,11,13.5578512397,18.4297520661,67.0730995151,108.3607677071,0.8636363636,-2
a,26,-6,21,20.4779411765,28,-10,8,21,30,18.8653846154,21,1,14.7368421053,14,20,0,26,14,14.7994186047,17.4156976744,66.6719764062,75.923125676,0.7777777778,-1
a,24,-5,21,21.8376068376,27,-10,0,13,25,15.7551020408,26,3,14.7407407407,20,22,0,21,15,15.132118451,14.4806378132,64.1146631659,69.9762765864,1.1428571429,-6
a,26,-8,19,22.1088082902,12,-2,0,1,23,12.1764705882,27,19,22.0833333333,12,3,0,26,19,13.1258426966,16.3865168539,62.4560737281,71.3517283171,0.96875,-2
a,24,-5,18,21.0433436533,30,-2,0,23,29,21.5,30,1,16.9375,12,7,0,24,16,13.1851851852,15.4576719577,60.7223202038,73.6926527813,0.8918918919,-2
a,13,-5,12,17.1949339207,32,-29,11,23,3,8.6060606061,25,27,14.1167883212,13,27,5,9,3,13.6293103448,19.3275862069,74.4056926278,72.1168252081,0.7894736842,6
a,17,-6,17,20.2958152958,29,-20,14,22,13,17.6493506494,29,1,10.5483870968,8,9,24,14,11,14.7824773414,16.1329305136,69.7532881226,86.7980394483,0.8461538462,0
a,23,-7,16,20.1511299435,15,-8,23,15,19,17.6111111111,29,20,21.7692307692,8,11,28,23,15,14.8006329114,15.3892405063,53.874809726,80.1934285371,1.064516129,0
a,25,-7,21,19.9314685315,22,-5,0,16,30,17.1555555556,26,3,18.1025641026,17,21,2,21,18,13.2459546926,16.7928802589,62.1272085546,88.6496580472,0.7878787879,3
a,30,-7,19,21.9273648649,27,-4,1,21,30,22.7222222222,29,0,14.4210526316,9,4,0,30,13,12.2893518519,16.4884259259,64.6315532836,72.8239401149,0.8235294118,-2
a,17,-10,16,18.9385403329,14,-3,0,1,20,10.1578947368,24,14,21.5681818182,14,21,0,15,13,14.0329218107,16.7242798354,80.26229064,107.121509255,0.8571428571,-2
a,25,-6,21,21.2704918033,20,-16,16,20,12,13.5172413793,27,1,9.8421052632,11,6,1,25,15,16.2826086957,17.0845410628,63.4732724218,84.2078286541,0.6944444444,-2
a,29,-6,16,21.4656,10,-2,0,2,30,13.375,28,21,22.1666666667,10,3,0,29,13,12.7719298246,16.2781954887,65.5394626918,69.7446624079,0.8571428571,-2
a,20,-10,20,20.0965034965,14,-2,0,4,30,17.0833333333,21,1,6.7857142857,10,28,28,20,13,16.7605177994,16.644012945,106.9523570134,94.5140499157,0.9375,-1
a,18,-7,18,19.4121532365,17,-2,3,15,29,18.8787878788,27,2,19.9714285714,16,24,14,13,13,13.8052434457,18.1048689139,62.9433432928,86.6856317244,0.7575757576,-4
a,24,-13,22,20.4801762115,21,-16,11,9,10,12.5409836066,27,14,21.027027027,16,21,6,23,19,15.2332361516,16.8221574344,64.517029469,78.0121038003,1.1904761905,1
a,23,-11,27,19.8366477273,11,-4,0,2,28,11.85,29,4,18,11,23,0,23,10,13.2625,16.559375,83.19359375,113.1339746094,0.75,-3
a,16,-9,20,19.1034031414,25,-6,1,18,28,18.175,28,6,11.1315789474,11,22,0,16,13,13.5192307692,19.0884615385,75.7573224852,64.1114053254,0.7058823529,-1
a,15,-11,21,19.5080645161,25,-4,0,1,28,8.5714285714,3,4,13.6956521739,25,4,0,13,13,15.4892857143,17.2321428571,82.9713137755,91.7568239796,0.962962963,0
a,29,-5,22,22.092173913,12,-3,1,1,17,13.4285714286,30,2,13.9523809524,12,4,0,29,15,13.7706013363,16.9287305122,59.5086234691,76.885789257,1,-3
a,15,-9,20,19.3899456522,26,-3,3,21,29,20.8139534884,27,3,16.25,13,21,21,13,14,14.0243055556,18.21875,70.2459370177,69.6014539931,0.8148148148,0
a,21,-6,20,20.019525802,14,-5,0,4,30,14.8148148148,28,10,18.5714285714,13,7,0,21,13,15.2410423453,16.6286644951,85.6096510308,94.7806767181,1,-2
a,24,-3,19,20.2628571429,6,-2,2,1,9,14.125,29,1,19.8076923077,6,11,23,23,11,10.8796296296,17.3796296296,43.9145233196,98.0379801097,0.65625,-4
a,16,-11,23,19.8776077886,16,-4,8,2,29,11.9523809524,28,21,22.1063829787,16,19,0,14,19,13.9475409836,17.8131147541,70.71200215,78.2634345606,1,-1
a,15,-9,20,19.3899456522,26,-3,3,21,29,20.8139534884,27,3,16.25,13,21,21,13,14,14.0243055556,18.21875,70.2459370177,69.6014539931,0.8148148148,0
a,27,-7,19,21.5980392157,24,-3,0,21,28,19.5128205128,28,1,15.4210526316,15,22,21,22,19,16.2038834951,15.6189320388,85.2885286078,88.6096415779,0.8620689655,-2
a,20,-5,14,18.9260651629,30,-4,0,25,30,21.4222222222,31,0,11.7692307692,15,11,24,20,12,15.1814159292,16.5707964602,92.9361148093,85.342332994,1,-2
a,23,-3,21,20.8237082067,22,-6,7,13,27,16.5454545455,24,3,16.9032258065,18,24,0,16,12,14.6338797814,17.4480874317,61.587267461,80.8811848667,1,-1
a,19,-6,16,19.2335483871,21,-4,4,12,26,18.1052631579,7,8,12.3888888889,17,3,26,13,17,15.0923694779,15.6465863454,58.4533152691,79.3048176642,1.0285714286,1
a,30,-11,31,23.5657276995,12,-4,2,3,30,12.8823529412,27,20,22.8444444444,12,18,1,30,22,12.8511705686,17.2190635452,52.0965788973,74.5924793906,0.7857142857,-4
a,26,-8,26,21.4306930693,26,-5,1,14,29,19.6585365854,26,2,15.8928571429,15,22,1,26,17,14.2918660287,16.4688995215,59.0918477141,82.3160184062,0.7111111111,-3
a,20,-6,18,19.3660477454,19,-3,1,12,29,19.2068965517,25,2,21.1333333333,10,21,0,17,12,11.7592592593,17.2037037037,60.9309327846,95.3103566529,1.08,-2
a,26,-5,16,19.5656836461,23,-1,0,14,24,19.5,29,1,20.5,7,20,0,26,12,13.6762589928,15.9316546763,63.9599399617,90.3226670462,0.56,-2
a,24,-6,22,20.5525525526,28,-5,4,16,25,18.9111111111,27,1,17.3529411765,15,18,0,24,15,15.0446927374,16.0558659218,55.7521925034,63.0471583284,1,-2
a,29,-5,21,19.7109589041,11,-3,2,1,27,10.4285714286,25,2,18.0769230769,11,22,20,29,11,13.5850340136,16.5510204082,73.0114766995,110.1793697071,0.8888888889,-3
a,24,-10,27,19.9853372434,24,-9,7,16,30,19.8636363636,27,1,16.8235294118,14,18,2,24,14,16.3742690058,19.2192982456,60.1523203721,75.0191597415,0.8787878788,-1
a,26,-7,14,18.9246231156,30,-2,0,24,28,18.84,30,1,15.3333333333,20,27,22,26,11,16.6447368421,15.3859649123,95.7992266851,82.4387503847,1.0333333333,-1
a,15,-3,11,18.6941031941,13,-2,1,1,23,11.5882352941,29,21,24.0625,13,31,22,15,10,15.0714285714,17.0666666667,94.2853741497,96.5193650794,1.064516129,0
a,14,-7,16,19.616,11,-2,0,3,30,15.1904761905,28,18,20.6571428571,11,24,0,14,12,15.3649635036,16.3759124088,79.5310352176,92.2127044595,0.7368421053,-1
a,21,-5,16,20.2436260623,30,-16,15,20,29,17.2631578947,28,1,12.5,12,9,3,21,14,15.5283018868,14.6383647799,65.3561172422,76.7843143072,0.8611111111,-1
a,19,-5,14,18.718865598,18,-3,0,2,30,10.4090909091,31,0,15.5454545455,18,11,24,19,8,15.1643192488,17.7464788732,88.6349710155,93.9638960524,0.9375,-2
a,26,-8,20,20.5916542474,28,-4,8,16,26,18.0217391304,28,2,19.7894736842,16,19,0,26,14,14.2181303116,16.2351274788,59.3603511785,69.4829586948,1,-3
a,22,-8,24,19.5599455041,27,-9,3,10,26,15.64,29,5,10.96875,19,19,22,19,15,15.3586206897,16.2586206897,87.4507015458,67.2675980975,0.96,0
a,18,-6,18,19.7216216216,14,-2,0,3,29,15.5925925926,24,11,17.5625,11,4,2,18,13,15.5669014085,16.7852112676,88.6258058917,86.8728798849,0.9375,-2
a,18,-8,19,18.68125,12,-3,0,1,22,12.2777777778,26,20,18.6493506494,12,19,15,13,9,12.6919642857,17.7455357143,63.275649713,100.627212213,0.7254901961,0
a,22,-8,19,20.6676646707,29,-12,12,16,27,16.8225806452,25,1,12.9411764706,7,5,2,22,14,15.7134831461,14.595505618,67.3336384295,81.9768337331,0.75,-2
a,24,-7,19,20.6583210604,14,-6,0,3,19,10.4090909091,25,14,20.3870967742,14,6,12,24,14,15.4434782609,14.7855072464,67.962747322,80.7018189456,0.6842105263,-2
a,22,-11,22,20.3241678726,16,-4,3,3,30,11.3913043478,24,5,15.9069767442,16,22,0,21,15,13.4354354354,17.5285285285,65.8914770626,82.5434804174,0.962962963,-4
a,22,-6,14,18.7908415842,29,-3,1,23,30,21.6222222222,31,1,14.8,16,17,21,22,8,15.875,16.0972222222,84.5538194444,90.347029321,0.8857142857,0
a,14,-8,14,17.9870435807,32,-29,5,26,4,10.4819277108,26,16,13.9456521739,9,18,1,14,8,11.4685714286,18.16,61.8832979592,98.8201142857,0.9545454545,1
a,16,-6,14,17.9776733255,21,-17,9,15,5,12.8870967742,22,1,17.4333333333,11,23,0,12,10,13.7572254335,18.4682080925,65.3167830532,89.4513014133,0.8367346939,-1
a,20,-8,21,19.095483871,16,-3,0,2,30,11.5217391304,26,17,22.3333333333,16,18,0,12,16,13.3534136546,17.3895582329,60.2044160578,86.4145094434,0.84375,-2
a,16,-8,16,18.1357142857,32,-27,4,16,3,6.578125,26,19,13.407079646,12,23,1,12,10,13.8858695652,18.8206521739,77.5902351134,88.9950082703,0.7959183673,1
a,14,-11,19,17.7462165308,32,-29,5,18,30,10.9318181818,28,18,14.3636363636,10,19,0,14,9,12.0242424242,19.5636363636,72.1691092746,93.7126170799,0.9361702128,1
a,15,-9,23,19.0874673629,19,-3,0,2,29,11.0909090909,26,3,20.2857142857,19,25,2,13,16,14.1279069767,18.2480620155,70.7084460069,88.2175350039,0.8275862069,-1
a,18,-7,17,19.8326530612,12,-2,1,2,29,15.7894736842,25,12,19.0344827586,7,4,0,14,10,15.1280276817,16.3806228374,82.9420864214,99.1354030723,0.8055555556,-2
a,18,-5,18,19.3801324503,16,-5,3,2,29,11.7727272727,23,14,21.9814814815,15,23,2,13,15,14.9293680297,16.5762081784,74.221776924,89.039731347,0.7666666667,0
a,19,-8,20,18.6015037594,19,-15,10,13,9,10.5681818182,24,17,22.75,14,23,0,15,12,14.2389380531,18.610619469,61.7570678988,101.9722766074,0.8,-1
a,25,-10,19,20.3348082596,28,-18,17,20,12,17.0875,24,1,13.8947368421,14,8,2,25,12,16.838150289,16.112716763,67.9738046711,95.9092602493,0.8333333333,-2
a,21,-9,21,20.1666666667,13,-4,12,4,28,13.2608695652,26,13,17.0161290323,13,16,5,17,15,12.7080745342,17.698757764,54.1818602677,77.7508680221,1.12,0
a,20,-10,26,18.6136071887,22,-16,17,14,15,12.3387096774,26,22,18.0519480519,17,22,16,17,13,14.9020408163,18.8571428571,64.5863223657,83.2734693878,0.7666666667,3
a,15,-5,14,18.2278177458,18,-13,5,12,4,7.4047619048,22,15,22.75,11,25,15,14,8,13.2684210526,18.5315789474,70.7858448753,92.5753185596,0.7959183673,1
a,21,-9,26,19.3591836735,10,-2,1,1,23,11.8571428571,27,22,24.3555555556,10,11,0,21,12,12.0553633218,18.7266435986,66.5090456292,88.8491517103,0.6363636364,-2
a,19,-6,16,19.1997389034,19,-5,0,11,27,16.6875,25,4,19.9696969697,13,22,0,19,12,12.6317829457,16.2829457364,68.1241061234,98.032344811,0.8,-2
a,20,-4,14,18.1282660333,22,-13,4,14,28,13.7090909091,25,17,10.5,9,22,18,11,10,13.6758241758,18.7362637363,69.7355693757,88.7326409854,0.8541666667,1
a,16,-5,12,19.0201765448,14,-2,0,2,30,10.7777777778,28,20,20.3157894737,14,23,23,16,11,14.7359307359,15.9307359307,90.8610033545,93.4237739173,0.9333333333,0
a,15,-8,16,17.8168028005,32,-28,5,23,2,8.019047619,24,18,10.8195488722,9,20,0,11,8,13.2814371257,19.5508982036,68.3459428448,81.7204632651,0.8095238095,2
a,29,-6,20,22.4527272727,29,-4,0,22,30,22.075,31,0,13.9411764706,11,3,0,29,17,12.9894514768,16.1518987342,59.3395511759,71.4790364792,0.90625,-1
a,25,-6,23,20.9362363919,27,-7,3,17,26,17.7777777778,27,1,15.5714285714,16,19,0,25,13,15.343832021,16.186351706,71.1389973891,69.5689475823,1.0322580645,-3
a,19,-6,14,18.4739393939,30,-2,0,22,26,19.5555555556,31,1,20.6363636364,13,19,21,19,12,14.7939698492,14.5929648241,89.5505164011,83.9398500038,1.0344827586,0
a,24,-10,27,19.9853372434,24,-9,7,16,30,19.8636363636,27,1,16.8235294118,14,18,2,24,14,16.3742690058,19.2192982456,60.1523203721,75.0191597415,0.8787878788,-1
a,28,-5,20,21.5814751286,11,-4,4,2,30,13.2857142857,22,18,18.5365853659,11,2,0,28,17,12.4784580499,15.6621315193,61.2336629285,56.160221307,0.9677419355,-2
a,20,-7,22,20.6298003072,30,-4,5,21,27,18.152173913,28,10,20.4375,10,9,3,20,18,14.9302949062,13.3967828418,63.9844173393,64.561062036,0.7575757576,0
a,17,-6,17,19.9502074689,21,-3,0,13,26,16.7073170732,26,7,14.5283018868,20,22,14,15,19,16.1362126246,16.8604651163,72.3103497754,71.462257591,1.1034482759,0
a,23,-7,25,21.3739565943,28,-10,0,20,29,17.9411764706,26,1,18.7142857143,21,23,0,23,18,15.3929411765,16.4517647059,65.2691266436,77.0241439446,0.8333333333,-6
a,15,-8,15,19.0165605096,22,-8,0,2,29,8.7692307692,0,17,14.0721649485,22,12,30,15,15,14.0878661088,15.8828451883,83.1763799653,93.0741408589,0.8461538462,1
a,15,-4,11,18.3440860215,23,-13,7,10,6,8.2272727273,24,17,14.835443038,22,20,15,10,10,14.6524064171,16.3155080214,88.7615316423,88.7614172553,0.8095238095,3
a,23,-4,14,18.5831295844,11,-2,0,5,29,16.4761904762,22,12,19.9272727273,11,21,10,16,13,11.5242718447,13.6941747573,59.4824205863,79.260839853,0.7948717949,3
a,17,-10,26,19.5275482094,19,-3,2,2,29,10.9090909091,25,19,21.0943396226,19,24,2,13,18,15.0268456376,17.4899328859,74.1871987748,93.5452006666,0.7857142857,0
a,18,-8,19,18.2142857143,21,-19,9,18,7,9.9830508475,24,20,13.78125,14,22,19,15,10,13.904040404,18.6060606061,77.3695796347,105.9660238751,0.8636363636,0
a,23,-9,19,19.5235531629,20,-2,0,18,29,20.625,28,4,14.0243902439,12,24,17,18,13,13.6298932384,17.8825622776,68.9235192057,88.5947493066,0.8518518519,-1
a,15,-7,14,18.2345238095,26,-19,7,15,5,8.4117647059,28,19,13.6590909091,15,24,20,15,14,14.1141304348,18.6413043478,75.1554525047,80.6865548204,0.6666666667,5
a,18,-9,23,18.4732919255,20,-2,2,15,30,21.2258064516,25,16,17.5862068966,11,25,30,16,10,12.9406392694,19.1506849315,58.6037822397,95.1964721336,0.7446808511,1
a,24,-7,22,20.5751138088,16,-4,0,3,29,11.9545454545,19,12,20.6590909091,16,13,0,18,17,13.9315068493,16.2164383562,55.5213360856,76.0764421092,0.641025641,-2
a,16,-4,11,18.7039312039,28,-2,0,21,30,21.1136363636,30,3,16.0454545455,16,23,24,11,12,14.9952380952,15.9666666667,77.3571201814,85.0226984127,0.8372093023,-1
a,18,-12,20,18.156626506,23,-3,2,18,29,20.7647058824,24,16,11.3205128205,11,20,0,15,10,14.0103092784,18.9948453608,73.505048358,95.5412105431,0.8085106383,0
a,15,-5,15,18.797752809,25,-3,0,22,28,18.9583333333,2,19,9.09375,19,20,21,13,14,16.7219730942,18.2466367713,94.1379476764,78.47280259,0.8125,1
a,16,-6,17,19.3633986928,11,-4,0,2,30,12.5454545455,27,14,14,11,4,1,15,11,13.8803088803,17.2084942085,86.1671412173,93.0762212847,0.8181818182,-1
a,23,-9,21,19.7745098039,31,-5,0,24,29,21.6666666667,28,11,8.5227272727,10,22,0,23,7,13.1258064516,17.835483871,82.3293340271,66.8406763788,0.92,0
a,21,-9,19,19.3891102258,13,-4,8,2,29,11.3157894737,24,19,21.6222222222,13,19,18,18,18,13.6199261993,17.5535055351,74.0953963045,88.3209378957,1,-1
a,17,-15,23,19.6708860759,27,-4,4,19,29,20.5365853659,25,4,13.0454545455,12,21,0,17,16,12.9424920128,17.8274760383,67.8369484225,76.673110882,0.7142857143,0
a,19,-11,21,19.9039548023,18,-3,0,11,27,16.9032258065,25,3,18.55,13,20,0,18,15,14.3164556962,15.9240506329,80.260615286,99.2284089088,1,-2
